Channel,Sales Order,Sales Order Line,Customer ID,Reseller ID,SKU,Region,Country,Order Date,Due Date,Ship Date,Order Quantity,Unit Price,Unit Price Discount Pct,Product Standard Cost,Total Product Cost,Extended Amount,Sales Amount,_batch_id
Internet,SO45026,SO45026 - 1,AW00025962,,BK-M82S-38,Northwest,United States,2017-11-29 00:00:00,2017-12-09,20171206,1.0,3399.99,0.0%,1912.1544,1912.1544,3399.99,3399.99,ERP_EXPORT_20240115
Internet,SO48950,SO48950 - 1,AW00012486,,BK-M68B-38,United Kingdom,United Kingdom,"Dec 20, 2018",2018-12-30,"Dec 27, 2018",1.0,2049.0982,0.0,1105.81,1105.81,2049.0982,2049.0982,ERP_EXPORT_20240115
Internet,SO44867,SO44867 - 1,AW00014793,,BK-R93R-52,United Kingdom ,United Kingdom,2017-11-08 00:00:00,2017-11-18,20171115,1.0,3578.27,0.0,2171.2942,2171.2942,3578.27,3578.27,ERP_EXPORT_20240115
Internet,SO45178,SO45178 - 1,AW00011456,,BK-M82S-48,australia,Australia,20171217,2017-12-27,"Dec 24, 2017",1.0,3399.99,0.0,1912.1544,1912.1544,3399.99,3399.99,ERP_EXPORT_20240115
Internet,SO44827,SO44827 - 1,AW00025973,,BK-M82S-38,northwest,United States,20171103,2017-11-13,20171110,1.0,3399.99,0.0,1912.1544,1912.1544,3399.99,3399.99,ERP_EXPORT_20240115
Internet,SO48628,SO48628 - 1,AW00012381,,BK-M68S-38,United Kingdom,United Kingdom,20-11-2018,2018-11-30,2018-11-27 00:00:00,1.0,2071.4196,0.0,1117.8559,1117.8559,2071.4196,2071.4196,ERP_EXPORT_20240115
Internet,SO45996,SO45996 - 1,AW00011839,,BK-R93R-48,Southwest,United States,"Mar 28, 2018",2018-04-07,2018-04-04 00:00:00,1.0,3578.27,0.0,2171.2942,2171.2942,3578.27,3578.27,ERP_EXPORT_20240115
Internet,SO46475,SO46475 - 1,AW00020575,,BK-R50R-60,United Kingdom,United Kingdom,13-05-2018,2018-05-23,20-05-2018,1.0,699.0982,0.0,413.1463,413.1463,699.0982,699.0982,ERP_EXPORT_20240115
 Internet,SO45825,SO45825 - 1,AW00023725,,BK-R93R-56,CANADA,Canada,03/03/2018,2018-03-13,2018-03-10 00:00:00,1.0,3578.27,0.0,2171.2942,2171.2942,3578.27,3578.27,ERP_EXPORT_20240115
Internet,SO46420,SO46420 - 1,AW00013511,,BK-R93R-52,France,France,2018-05-05,2018-05-15,12-05-2018,1.0,3578.27,0.0,2171.2942,2171.2942,3578.27,3578.27,ERP_EXPORT_20240115
Internet,SO45381,SO45381 - 1,AW00019988,,BK-M82S-38,canada,Canada,2018-01-06 00:00:00,2018-01-16,01/13/2018,1.0,3399.99,0.0,1912.1544,1912.1544,3399.99,3399.99,ERP_EXPORT_20240115
Internet,SO43784,SO43784 - 1,AW00027667,,BK-R93R-62,southwest,United States,20170712,2017-07-22,2017-07-19,1.0,3578.27,,2171.2942,2171.2942,3578.27,3578.27,ERP_EXPORT_20240115
Internet,SO43984,SO43984 - 1,,,BK-R93R-44,Germany,Germany,20170724,2017-08-03,"Jul 31, 2017",1.4,3578.27,,2171.2942,2171.2942,3578.27,3578.27,ERP_EXPORT_20240115
Internet,SO47246,SO47246 - 1,AW00020713,,BK-R50B-52,United Kingdom,United Kingdom,20180721,2018-07-31,07/28/2018,1.0,782.99,0.0,486.7066,486.7066,782.99,782.99,ERP_EXPORT_20240115
Internet,SO48500,SO48500 - 1,AW00013135,,BK-M68B-38,Australia,Australia,"Nov 09, 2018",2018-11-19,16-11-2018,1.0,2049.0982,0.0,1105.81,1105.81,2049.0982,2049.0982,ERP_EXPORT_20240115
Internet,SO46708,SO46708 - 1,AW00021200,,BK-R89B-52,Australia,Australia,20180603,2018-06-13,10-06-2018,1.0,2181.5625,0.0,1320.6838,1320.6838,2181.5625,2181.5625,ERP_EXPORT_20240115
internet,SO46535,SO46535 - 1,AW00020815,,BK-R93R-62,Australia,Australia,2018-05-21 00:00:00,2018-05-31,2018-05-28,1.0,3578.27,0.0%,2171.2942,2171.2942,3578.27,3578.27,ERP_EXPORT_20240115
Internet,SO44198,SO44198 - 1,,,BK-R93R-62,Southwest,United States,20170816,2017-08-26,"Aug 23, 2017",1.2,3578.27,,2171.2942,2171.2942,-3578.27,-3578.27,ERP_EXPORT_20240115
Internet,SO44012,SO44012 - 1,AW00011052,,BK-M82B-42,Australia,Australia,"Jul 26, 2017",2017-08-05,08/02/2017,1.0,3374.99,,1898.0944,1898.0944,3374.99,3374.99,ERP_EXPORT_20240115
Internet,SO48453,SO48453 - 1,AW00017647,,BK-R64Y-42,France,France,05-11-2018,2018-11-15,11/12/2018,1.0,1000.4375,0.0,605.6492,605.6492,1000.4375,1000.4375,ERP_EXPORT_20240115
INTERNET,SO46416,SO46416 - 1,AW00012181,,BK-R93R-52,Southwest,United States,"May 05, 2018",2018-05-15,2018-05-12,1.0,3578.27,0.0,2171.2942,2171.2942,3578.27,3578.27,ERP_EXPORT_20240115
Internet,SO44003,SO44003 - 1,,,BK-R50B-52,Germany,Germany,20170726,2017-08-05,08/02/2017,1.5,699.0982,,413.1463,413.1463,699.0982,699.0982,ERP_EXPORT_20240115
Internet,SO45170,SO45170 - 1,AW00011462,,BK-M82B-48,Australia,Australia,"Dec 16, 2017",2017-12-26,2017-12-23 00:00:00,1.0,3374.99,0.0,1898.0944,1898.0944,3374.99,3374.99,ERP_EXPORT_20240115
internet,SO48132,SO48132 - 1,AW00026521,,BK-M68S-38,Northwest,United States,2018-10-08 00:00:00,2018-10-18,15-10-2018,1.0,2071.4196,0.0,1117.8559,1117.8559,2071.4196,2071.4196,ERP_EXPORT_20240115
Internet,SO47103,SO47103 - 1,AW00013369,,BK-R89R-44,Northwest,United States,20180705,2018-07-15,"Jul 12, 2018",1.0,2443.35,0.0%,1518.7864,1518.7864,2443.35,2443.35,ERP_EXPORT_20240115
internet,SO47136,SO47136 - 1,AW00021389,,BK-R89B-58,Australia,Australia,2018-07-08,2018-07-18,2018-07-15 00:00:00,1.0,2181.5625,0.0,1320.6838,1320.6838,2181.5625,2181.5625,ERP_EXPORT_20240115
Internet,SO47105,SO47105 - 1,AW00013319,,BK-R89R-58,Northwest,United States,2018-07-05,2018-07-15,20180712,1.0,2181.5625,0.0,1320.6838,1320.6838,2181.5625,2181.5625,ERP_EXPORT_20240115
Internet,SO44333,SO44333 - 1,AW00011343,,BK-M82S-42,United Kingdom,United Kingdom,20170905,2017-09-15,"Sep 12, 2017",1.0,3399.99,0.0,1912.1544,1912.1544,3399.99,3399.99,ERP_EXPORT_20240115
 Internet,SO44272,SO44272 - 1,AW00012256,,BK-R93R-44,France,France,2017-08-31,2017-09-10,"Sep 07, 2017",1.0,3578.27,,2171.2942,2171.2942,3578.27,3578.27,ERP_EXPORT_20240115
INTERNET,SO44726,SO44726 - 1,AW00014614,,BK-R50B-58,Southwest,United States,"Oct 28, 2017",2017-11-07,20171104,1.0,699.0982,,413.1463,413.1463,699.0982,699.0982,ERP_EXPORT_20240115
Internet,SO47249,SO47249 - 1,AW00013346,,BK-R89B-52,Northwest,United States,21-07-2018,2018-07-31,07/28/2018,1.0,2181.5625,0.0,1320.6838,1320.6838,2181.5625,2181.5625,ERP_EXPORT_20240115
Internet,SO44914,SO44914 - 1,AW00018491,,BK-R93R-44,Australia,Australia,2017-11-14 00:00:00,2017-11-24,"Nov 21, 2017",1.0,3578.27,,2171.2942,2171.2942,3578.27,3578.27,ERP_EXPORT_20240115
Internet,SO45139,SO45139 - 1,AW00012468,,BK-R93R-56,France,France,12/12/2017,2017-12-22,12/19/2017,1.0,3578.27,0.0,2171.2942,2171.2942,3578.27,3578.27,ERP_EXPORT_20240115
Internet,SO45902,SO45902 - 1,AW00015614,,BK-R93R-56,United Kingdom,United Kingdom,2018-03-15,2018-03-25,2018-03-22 00:00:00,1.0,3578.27,0.0,2171.2942,2171.2942,3578.27,3578.27,ERP_EXPORT_20240115
Internet,SO45181,SO45181 - 1,AW00014929,,BK-R93R-62, United Kingdom,United Kingdom,2017-12-18,2017-12-28,2017-12-25,1.0,3578.27,0.0,2171.2942,2171.2942,3578.27,3578.27,ERP_EXPORT_20240115
internet,SO48164,SO48164 - 1,AW00026438,,BK-R50R-48,AUSTRALIA,Australia,2018-10-12 00:00:00,2018-10-22,10/19/2018,1.0,782.99,,486.7066,486.7066,782.99,782.99,ERP_EXPORT_20240115
Internet,SO48442,SO48442 - 1,AW00013735,,BK-R89B-52,Northwest,United States,20181104,2018-11-14,11-11-2018,1.0,2181.5625,0.0,1320.6838,1320.6838,2181.5625,2181.5625,ERP_EXPORT_20240115
Internet,SO45616,SO45616 - 1,AW00014800,,BK-R93R-56,GERMANY,Germany,02/03/2018,2018-02-13,2018-02-10 00:00:00,1.0,3578.27,,2171.2942,2171.2942,3578.27,3578.27,ERP_EXPORT_20240115
internet,SO46317,SO46317 - 1,AW00014884,,BK-R50B-60, Southwest,United States,29-04-2018,2018-05-09,"May 06, 2018",1.0,699.0982,,413.1463,413.1463,699.0982,699.0982,ERP_EXPORT_20240115
internet,SO47244,SO47244 - 1,AW00019193,,BK-R64Y-42,UNITED KINGDOM,United Kingdom,20180721,2018-07-31,2018-07-28 00:00:00,1.0,1000.4375,0.0%,605.6492,605.6492,1000.4375,1000.4375,ERP_EXPORT_20240115
Internet,SO45495,SO45495 - 1,AW00025821,,BK-R50B-52,Australia,Australia,2018-01-25 00:00:00,2018-02-04,2018-02-01,1.0,699.0982,,413.1463,413.1463,699.0982,699.0982,ERP_EXPORT_20240115
Internet ,SO43820,SO43820 - 1,AW00027651,,BK-R93R-48,Southwest,United States,"Jul 15, 2017",2017-07-25,2017-07-22,1.0,3578.27,,2171.2942,2171.2942,3578.27,3578.27,ERP_EXPORT_20240115
Internet,SO45237,SO45237 - 1,AW00018737,,BK-R93R-56,Australia,Australia,2017-12-27,2018-01-06,2018-01-03,1.0,3578.27,0.0,2171.2942,2171.2942,3578.27,3578.27,ERP_EXPORT_20240115
Internet,SO44639,SO44639 - 1,,,BK-R50R-52,Northwest,United States,2017-10-12 00:00:00,2017-10-22,"Oct 19, 2017",1.8,699.0982,,413.1463,413.1463,-699.0982,-699.0982,ERP_EXPORT_20240115
Internet,SO48916,SO48916 - 1,AW00013616,,BK-M68B-38,Australia,Australia,2018-12-15,2018-12-25,2018-12-22,1.0,2049.0982,0.0,1105.81,1105.81,2049.0982,2049.0982,ERP_EXPORT_20240115
Internet,SO48906,SO48906 - 1,AW00026705,,BK-M68S-46,Southwest,United States,2018-12-14 00:00:00,2018-12-24,20181221,1.0,2071.4196,0.0,1117.8559,1117.8559,2071.4196,2071.4196,ERP_EXPORT_20240115
Internet,SO46293,SO46293 - 1,AW00014951,,BK-R93R-44,Germany,Germany,2018-04-24,2018-05-04,05/01/2018,1.0,3578.27,0.0,2171.2942,2171.2942,3578.27,3578.27,ERP_EXPORT_20240115
Internet,SO45740,SO45740 - 1,AW00019786,,BK-R93R-56,Australia,Australia,2018-02-22,2018-03-04,01-03-2018,1.0,3578.27,0.0,2171.2942,2171.2942,3578.27,3578.27,ERP_EXPORT_20240115
Internet ,SO45760,SO45760 - 1,AW00011329,,BK-R93R-44,Southwest,United States,02/25/2018,2018-03-07,2018-03-04,1.0,3578.27,0.0,2171.2942,2171.2942,3578.27,3578.27,ERP_EXPORT_20240115
Internet,SO48809,SO48809 - 1,AW00023411,,BK-R89R-48,Australia,Australia,2018-12-02,2018-12-12,09-12-2018,1.0,2443.35,0.0,1518.7864,1518.7864,2443.35,2443.35,ERP_EXPORT_20240115
Internet,SO43714,SO43714 - 1,AW00013591,,BK-R93R-44,United Kingdom,United Kingdom,2017-07-03,2017-07-13,2017-07-10 00:00:00,1.0,3578.27,,2171.2942,2171.2942,3578.27,3578.27,ERP_EXPORT_20240115
 Internet,SO45090,SO45090 - 1,AW00029170,,BK-R93R-62, Southwest,United States,20171203,2017-12-13,20171210,1.0,3578.27,,2171.2942,2171.2942,3578.27,3578.27,ERP_EXPORT_20240115
Internet,SO47306,SO47306 - 1,AW00028798,,BK-R89R-48,Canada,Canada,"Jul 27, 2018",2018-08-06,"Aug 03, 2018",1.0,2443.35,0.0,1518.7864,1518.7864,2443.35,2443.35,ERP_EXPORT_20240115
 Internet,SO44863,SO44863 - 1,,,BK-R93R-62,Australia,Australia,2017-11-07 00:00:00,2017-11-17,2017-11-14,1.6,3578.27,,2171.2942,2171.2942,-3578.27,-3578.27,ERP_EXPORT_20240115
Internet,SO44404,SO44404 - 1,AW00028221,,BK-R93R-56,Southwest,United States,2017-09-16,2017-09-26,2017-09-23 00:00:00,1.0,3578.27,,2171.2942,2171.2942,3578.27,3578.27,ERP_EXPORT_20240115
Internet ,SO48530,SO48530 - 1,AW00013104,,BK-M68S-38,Australia,Australia,2018-11-11,2018-11-21,"Nov 18, 2018",1.0,2071.4196,0.0,1117.8559,1117.8559,2071.4196,2071.4196,ERP_EXPORT_20240115
Internet,SO48428,SO48428 - 1,AW00013733,,BK-R89R-58,Northwest,United States,"Nov 02, 2018",2018-11-12,20181109,1.0,2181.5625,0.0,1320.6838,1320.6838,2181.5625,2181.5625,ERP_EXPORT_20240115
Internet,SO45014,SO45014 - 1,AW00025705,,BK-R50R-60,Australia,Australia,2017-11-27 00:00:00,2017-12-07,2017-12-04,1.0,699.0982,0.0,413.1463,413.1463,699.0982,699.0982,ERP_EXPORT_20240115
Internet,SO44977,SO44977 - 1,AW00029010,,BK-R93R-52,Southwest,United States,22-11-2017,2017-12-02,11/29/2017,1.0,3578.27,0.0,2171.2942,2171.2942,3578.27,3578.27,ERP_EXPORT_20240115
Internet,SO44157,SO44157 - 1,,,BK-R93R-56, Australia,Australia,2017-08-06,2017-08-16,08/13/2017,1.2,3578.27,,2171.2942,2171.2942,-3578.27,-3578.27,ERP_EXPORT_20240115
Internet,SO46238,SO46238 - 1,AW00014838,,BK-R93R-44,Germany,Germany,20180417,2018-04-27,2018-04-24 00:00:00,1.0,3578.27,0.0,2171.2942,2171.2942,3578.27,3578.27,ERP_EXPORT_20240115
Internet,SO47181,SO47181 - 1,,,BK-R89R-44, Southwest,United States,2018-07-14,2018-07-24,2018-07-21 00:00:00,1.1,2443.35,,1518.7864,1518.7864,-2443.35,-2443.35,ERP_EXPORT_20240115
Internet,SO47601,SO47601 - 1,AW00014192,,BK-R89B-58,France,France,20180822,2018-09-01,08/29/2018,1.0,2181.5625,0.0,1320.6838,1320.6838,2181.5625,2181.5625,ERP_EXPORT_20240115
Internet,SO45120,SO45120 - 1,AW00011751,,BK-M82S-38,Australia,Australia,12/08/2017,2017-12-18,2017-12-15 00:00:00,1.0,3399.99,0.0,1912.1544,1912.1544,3399.99,3399.99,ERP_EXPORT_20240115
Internet,SO48240,SO48240 - 1,AW00020856,,BK-R50R-60,United Kingdom,United Kingdom,10/25/2018,2018-11-04,11/01/2018,1.0,782.99,0.0,486.7066,486.7066,782.99,782.99,ERP_EXPORT_20240115
Internet,SO48444,SO48444 - 1,AW00026618,,BK-M68B-46,southwest,United States,"Nov 04, 2018",2018-11-14,11/11/2018,1.0,2049.0982,0.0,1105.81,1105.81,2049.0982,2049.0982,ERP_EXPORT_20240115
Internet,SO47505,SO47505 - 1,,,BK-M68S-38,SOUTHWEST,United States,08/09/2018,2018-08-19,2018-08-16,1.5,2071.4196,,1117.8559,1117.8559,-2071.4196,-2071.4196,ERP_EXPORT_20240115
Internet,SO45758,SO45758 - 1,AW00015106,,BK-R93R-48,United Kingdom ,United Kingdom,"Feb 25, 2018",2018-03-07,2018-03-04 00:00:00,1.0,3578.27,0.0,2171.2942,2171.2942,3578.27,3578.27,ERP_EXPORT_20240115
Internet,SO46741,SO46741 - 1,AW00028766,,BK-R89R-52,Canada,Canada,06/07/2018,2018-06-17,"Jun 14, 2018",1.0,2443.35,0.0,1518.7864,1518.7864,2443.35,2443.35,ERP_EXPORT_20240115
Internet,SO46584,SO46584 - 1,AW00012252,,BK-M82B-38,Australia,Australia,20180527,2018-06-06,2018-06-03,1.0,3374.99,0.0,1898.0944,1898.0944,3374.99,3374.99,ERP_EXPORT_20240115
Internet,SO44070,SO44070 - 1,AW00019829,,BK-M82B-42,Canada,Canada,08/02/2017,2017-08-12,08/09/2017,1.0,3374.99,,1898.0944,1898.0944,3374.99,3374.99,ERP_EXPORT_20240115
 Internet,SO45214,SO45214 - 1,AW00012464,,BK-R93R-62,France,France,20171223,2018-01-02,2017-12-30,1.0,3578.27,0.0,2171.2942,2171.2942,3578.27,3578.27,ERP_EXPORT_20240115
Internet,SO43803,SO43803 - 1,AW00021741,,BK-R93R-56,Canada,Canada,07/14/2017,2017-07-24,21-07-2017,1.0,3578.27,,2171.2942,2171.2942,3578.27,3578.27,ERP_EXPORT_20240115
 Internet,SO47198,SO47198 - 1,AW00014169,,BK-R89R-52,France,France,07/16/2018,2018-07-26,2018-07-23,1.0,2443.35,,1518.7864,1518.7864,2443.35,2443.35,ERP_EXPORT_20240115
Internet,SO45011,SO45011 - 1,AW00022268,,BK-R93R-52,Canada,Canada,20171127,2017-12-07,12/04/2017,1.0,3578.27,,2171.2942,2171.2942,3578.27,3578.27,ERP_EXPORT_20240115
Internet,SO46247,SO46247 - 1,,,BK-R50B-60,Southwest,United States,04/18/2018,2018-04-28,2018-04-25 00:00:00,1.7,699.0982,,413.1463,413.1463,699.0982,699.0982,ERP_EXPORT_20240115
internet,SO47291,SO47291 - 1,AW00016318,,BK-R89R-58,United Kingdom,United Kingdom,2018-07-26 00:00:00,2018-08-05,2018-08-02 00:00:00,1.0,2181.5625,0.0,1320.6838,1320.6838,2181.5625,2181.5625,ERP_EXPORT_20240115
Internet,SO44666,SO44666 - 1,AW00028763,,BK-R93R-52,Southwest,United States,"Oct 16, 2017",2017-10-26,10/23/2017,1.0,3578.27,,2171.2942,2171.2942,3578.27,3578.27,ERP_EXPORT_20240115
Internet,SO47942,SO47942 - 1,AW00026167,,BK-R50B-62, Australia,Australia,"Sep 28, 2018",2018-10-08,20181005,1.0,782.99,0.0,486.7066,486.7066,782.99,782.99,ERP_EXPORT_20240115
INTERNET,SO43748,SO43748 - 1,AW00027625,,BK-R93R-52,Northwest,United States,"Jul 07, 2017",2017-07-17,07/14/2017,1.0,3578.27,,2171.2942,2171.2942,3578.27,3578.27,ERP_EXPORT_20240115
Internet ,SO45109,SO45109 - 1,AW00014937,,BK-R93R-44,UNITED KINGDOM,United Kingdom,12/07/2017,2017-12-17,2017-12-14,1.0,3578.27,,2171.2942,2171.2942,3578.27,3578.27,ERP_EXPORT_20240115
Internet,SO48540,SO48540 - 1,AW00022931,,BK-R89B-52,Australia,Australia,20181112,2018-11-22,2018-11-19 00:00:00,1.0,2181.5625,0.0,1320.6838,1320.6838,2181.5625,2181.5625,ERP_EXPORT_20240115
INTERNET,SO45861,SO45861 - 1,AW00012650,,BK-R93R-44,France,France,03/08/2018,2018-03-18,03/15/2018,1.0,3578.27,0.0,2171.2942,2171.2942,3578.27,3578.27,ERP_EXPORT_20240115
Internet,SO43768,SO43768 - 1,AW00027649,,BK-R93R-48, Northwest,United States,2017-07-10 00:00:00,2017-07-20,2017-07-17 00:00:00,1.0,3578.27,,2171.2942,2171.2942,3578.27,3578.27,ERP_EXPORT_20240115
Internet,SO47934,SO47934 - 1,AW00014106,,BK-R64Y-42,Southwest,United States,27-09-2018,2018-10-07,2018-10-04,1.0,1000.4375,0.0,605.6492,605.6492,1000.4375,1000.4375,ERP_EXPORT_20240115
 Internet,SO47338,SO47338 - 1,AW00016277,,BK-R89B-44,United Kingdom,United Kingdom,2018-07-31,2018-08-10,2018-08-07,1.0,2181.5625,0.0,1320.6838,1320.6838,2181.5625,2181.5625,ERP_EXPORT_20240115
Internet,SO48472,SO48472 - 1,AW00022942,,BK-R89B-44,australia,Australia,"Nov 06, 2018",2018-11-16,13-11-2018,1.0,2181.5625,0.0,1320.6838,1320.6838,2181.5625,2181.5625,ERP_EXPORT_20240115
INTERNET,SO48831,SO48831 - 1,AW00020886,,BK-R50R-44,United Kingdom,United Kingdom,2018-12-05 00:00:00,2018-12-15,2018-12-12,1.0,782.99,0.0,486.7066,486.7066,782.99,782.99,ERP_EXPORT_20240115
Internet,SO44829,SO44829 - 1,AW00014643,,BK-R50B-60,Northwest,United States,"Nov 03, 2017",2017-11-13,11/10/2017,1.0,699.0982,0.0,413.1463,413.1463,699.0982,699.0982,ERP_EXPORT_20240115
Internet,SO45683,SO45683 - 1,,,BK-R93R-44,Germany,Germany,2018-02-14,2018-02-24,21-02-2018,1.5,3578.27,,2171.2942,2171.2942,-3578.27,-3578.27,ERP_EXPORT_20240115
Internet,SO45725,SO45725 - 1,,,BK-R93R-48, Germany,Germany,02/20/2018,2018-03-02,"Feb 27, 2018",1.7,3578.27,,2171.2942,2171.2942,-3578.27,-3578.27,ERP_EXPORT_20240115
 Internet,SO46283,SO46283 - 1,AW00026093,,BK-M82B-48,Southwest,United States,2018-04-23 00:00:00,2018-05-03,20180430,1.0,3374.99,0.0,1898.0944,1898.0944,3374.99,3374.99,ERP_EXPORT_20240115
 Internet,SO44061,SO44061 - 1,AW00027919,,BK-R93R-62,Northwest,United States,2017-08-01,2017-08-11,"Aug 08, 2017",1.0,3578.27,,2171.2942,2171.2942,3578.27,3578.27,ERP_EXPORT_20240115
Internet,SO44248,SO44248 - 1,,,BK-R93R-52,australia,Australia,20170825,2017-09-04,2017-09-01,1.3,3578.27,,2171.2942,2171.2942,3578.27,3578.27,ERP_EXPORT_20240115
Internet,SO46461,SO46461 - 1,AW00020821,,BK-R93R-44,Australia,Australia,20180511,2018-05-21,05/18/2018,1.0,3578.27,0.0,2171.2942,2171.2942,3578.27,3578.27,ERP_EXPORT_20240115
Internet,SO48721,SO48721 - 1,AW00022930,,BK-R89R-44,Australia,Australia,2018-11-29,2018-12-09,20181206,1.0,2443.35,0.0,1518.7864,1518.7864,2443.35,2443.35,ERP_EXPORT_20240115
Internet,SO46881,SO46881 - 1,AW00012572,,BK-M68S-42,Australia ,Australia,24-06-2018,2018-07-04,2018-07-01 00:00:00,1.0,2071.4196,0.0,1117.8559,1117.8559,2071.4196,2071.4196,ERP_EXPORT_20240115
INTERNET,SO48492,SO48492 - 1,AW00026567,,BK-R50R-52,Australia,Australia,20181108,2018-11-18,20181115,1.0,782.99,0.0,486.7066,486.7066,782.99,782.99,ERP_EXPORT_20240115
Internet,SO43929,SO43929 - 1,AW00025270,,BK-R50R-60,AUSTRALIA,Australia,20170718,2017-07-28,"Jul 25, 2017",1.0,699.0982,,413.1463,413.1463,699.0982,699.0982,ERP_EXPORT_20240115
Internet ,SO45484,SO45484 - 1,AW00023267,,BK-R93R-52,CANADA,Canada,"Jan 24, 2018",2018-02-03,31-01-2018,1.0,3578.27,0.0%,2171.2942,2171.2942,3578.27,3578.27,ERP_EXPORT_20240115
Internet,SO45502,SO45502 - 1,AW00028173,,BK-R93R-56,Canada,Canada,2018-01-26 00:00:00,2018-02-05,"Feb 02, 2018",1.0,3578.27,0.0,2171.2942,2171.2942,3578.27,3578.27,ERP_EXPORT_20240115
Internet,SO44411,SO44411 - 1,AW00028584,,BK-R93R-48,Southwest,United States,09/17/2017,2017-09-27,20170924,1.0,3578.27,,2171.2942,2171.2942,3578.27,3578.27,ERP_EXPORT_20240115
Internet,SO43749,SO43749 - 1,AW00027636,,BK-R93R-56,Northwest,United States,2017-07-07,2017-07-17,2017-07-14,1.0,3578.27,,2171.2942,2171.2942,3578.27,3578.27,ERP_EXPORT_20240115
Internet,SO43991,SO43991 - 1,,,BK-R93R-62,Australia,Australia,24-07-2017,2017-08-03,"Jul 31, 2017",1.8,3578.27,,2171.2942,2171.2942,-3578.27,-3578.27,ERP_EXPORT_20240115
Internet,SO46276,SO46276 - 1,AW00020612,,BK-R93R-44,Australia,Australia,20180422,2018-05-02,2018-04-29 00:00:00,1.0,3578.27,0.0,2171.2942,2171.2942,3578.27,3578.27,ERP_EXPORT_20240115
Internet,SO43722,SO43722 - 1,AW00013581,,BK-R93R-48,United Kingdom,United Kingdom,07/04/2017,2017-07-14,07/11/2017,1.0,3578.27,,2171.2942,2171.2942,3578.27,3578.27,ERP_EXPORT_20240115
Internet,SO45708,SO45708 - 1,,,BK-R93R-52,Australia,Australia,2018-02-17 00:00:00,2018-02-27,20180224,1.7,3578.27,,2171.2942,2171.2942,-3578.27,-3578.27,ERP_EXPORT_20240115
Internet,SO44477,SO44477 - 1,AW00017922,,BK-R93R-62,AUSTRALIA,Australia,09/29/2017,2017-10-09,"Oct 06, 2017",1.0,3578.27,0.0%,2171.2942,2171.2942,3578.27,3578.27,ERP_EXPORT_20240115
 Internet,SO48633,SO48633 - 1,AW00020875,,BK-R50B-44,United Kingdom,United Kingdom,2018-11-21 00:00:00,2018-12-01,"Nov 28, 2018",1.0,782.99,0.0,486.7066,486.7066,782.99,782.99,ERP_EXPORT_20240115
Internet,SO43973,SO43973 - 1,AW00028039,,BK-R93R-48,SOUTHWEST,United States,2017-07-23 00:00:00,2017-08-02,07/30/2017,1.0,3578.27,,2171.2942,2171.2942,3578.27,3578.27,ERP_EXPORT_20240115
Internet,SO43983,SO43983 - 1,AW00028017,,BK-R93R-56,northwest,United States,24-07-2017,2017-08-03,31-07-2017,1.0,3578.27,,2171.2942,2171.2942,3578.27,3578.27,ERP_EXPORT_20240115
Internet ,SO44246,SO44246 - 1,AW00012219,,BK-R93R-48,france,France,"Aug 25, 2017",2017-09-04,2017-09-01 00:00:00,1.0,3578.27,0.0,2171.2942,2171.2942,3578.27,3578.27,ERP_EXPORT_20240115
Internet,SO47208,SO47208 - 1,AW00021359,,BK-R89R-48,australia,Australia,17-07-2018,2018-07-27,20180724,1.0,2443.35,0.0%,1518.7864,1518.7864,2443.35,2443.35,ERP_EXPORT_20240115
internet,SO45488,SO45488 - 1,AW00019577,,BK-R93R-44,Australia,Australia,"Jan 24, 2018",2018-02-03,20180131,1.0,3578.27,0.0,2171.2942,2171.2942,3578.27,3578.27,ERP_EXPORT_20240115
Internet,SO43734,SO43734 - 1,AW00027604,,BK-R93R-48,Northwest,United States,"Jul 05, 2017",2017-07-15,07/12/2017,1.0,3578.27,,2171.2942,2171.2942,3578.27,3578.27,ERP_EXPORT_20240115
Internet,SO45171,SO45171 - 1,AW00011754,,BK-M82S-42,AUSTRALIA,Australia,12/16/2017,2017-12-26,20171223,1.0,3399.99,0.0,1912.1544,1912.1544,3399.99,3399.99,ERP_EXPORT_20240115
Internet,SO48677,SO48677 - 1,AW00012391,,BK-M68B-38,United Kingdom,United Kingdom,2018-11-25 00:00:00,2018-12-05,12/02/2018,1.0,2049.0982,0.0,1105.81,1105.81,2049.0982,2049.0982,ERP_EXPORT_20240115
Internet,SO45162,SO45162 - 1,,,BK-R93R-48,Australia,Australia,2017-12-15 00:00:00,2017-12-25,2017-12-22,1.3,3578.27,,2171.2942,2171.2942,-3578.27,-3578.27,ERP_EXPORT_20240115
Internet,SO44811,SO44811 - 1,,,BK-R93R-44,Canada,Canada,2017-11-01 00:00:00,2017-11-11,"Nov 08, 2017",1.6,3578.27,,2171.2942,2171.2942,-3578.27,-3578.27,ERP_EXPORT_20240115
Internet,SO44856,SO44856 - 1,AW00014651,,BK-R50R-48,Northwest,United States,20171107,2017-11-17,14-11-2017,1.0,699.0982,0.0,413.1463,413.1463,699.0982,699.0982,ERP_EXPORT_20240115
INTERNET,SO48562,SO48562 - 1,AW00017085,,BK-R89B-48,United Kingdom,United Kingdom,2018-11-14,2018-11-24,21-11-2018,1.0,2181.5625,0.0,1320.6838,1320.6838,2181.5625,2181.5625,ERP_EXPORT_20240115
