BusinessEntityID,CreditCardID,ModifiedDate
2762,539,2008-03-16
2763,4742,2008-03-04
2764,4574,2007-11-28
2765,16921,2008-04-23
2766,15803,2007-09-08
2767,16953,2008-06-13
2768,1130,2007-10-14
2769,12918,2008-01-30
2770,15899,2007-01-23
2771,339,2008-05-01
2772,11069,2006-08-03
2773,11661,2008-05-04
2774,6756,2006-05-24
2775,15380,2008-02-07
2776,8679,2006-06-25
2777,8969,2008-06-28
2778,2811,2005-11-07
2779,14358,2007-10-15
2780,6771,2007-01-10
2781,12025,2008-06-30
2782,13360,2007-11-14
2783,11098,2008-04-25
2784,7138,2005-07-28
2785,8162,2007-11-07
2786,15064,2007-10-12
2787,17133,2008-05-05
2788,17388,2008-05-29
2789,5700,2005-07-05
2790,9707,2007-08-07
2791,13687,2008-06-21
2792,13612,2007-10-19
2793,18829,2006-09-30
2794,3018,2008-04-19
2795,9941,2008-03-10
2796,6060,2007-01-10
2797,3672,2008-01-05
2798,3304,2007-01-26
2799,3244,2005-11-19
2800,4284,2007-09-04
2801,4270,2005-12-28
2802,14265,2006-12-22
2803,1851,2008-02-27
2804,3437,2006-12-03
2805,13921,2007-10-21
2806,13889,2007-08-03
2807,203,2008-04-01
2808,13870,2008-04-01
2809,9633,2008-04-04
2810,5889,2008-06-15
2811,16494,2008-03-01
2812,18029,2006-02-03
2813,14556,2007-11-27
2814,14968,2006-10-01
2815,2608,2007-08-11
2816,18857,2007-08-24
2817,8018,2008-02-18
2818,13907,2006-12-30
2819,16298,2008-04-08
2820,18199,2006-08-07
2821,10994,2008-05-27
2822,13980,2008-02-05
2823,12555,2008-07-30
2824,17873,2006-05-15
2825,9551,2008-07-16
2826,1496,2007-10-21
2827,6728,2008-07-26
2828,4576,2008-06-22
2829,1771,2006-02-22
2830,8869,2007-09-23
2831,2773,2008-04-13
2832,1226,2008-05-16
2833,16591,2007-05-11
2834,10852,2008-07-06
2835,16570,2005-07-05
2836,12339,2006-07-10
2837,17467,2007-11-14
2838,8928,2006-12-24
2839,12252,2007-08-24
2840,14408,2005-07-23
2841,10908,2008-02-28
2842,10366,2007-12-16
2843,8387,2007-10-10
2844,831,2006-04-07
2845,5560,2007-04-02
2846,7368,2008-04-21
2847,1770,2008-01-15
2848,7274,2008-02-21
2849,18647,2007-11-05
2850,6775,2008-02-14
2851,12944,2007-06-21
2852,5469,2008-05-25
2853,1710,2006-12-10
2854,15190,2007-05-12
2855,4771,2008-03-01
2856,18379,2007-10-18
2857,8888,2005-07-26
2858,13807,2007-08-28
2859,7804,2007-10-28
2860,12069,2006-10-04
2861,11238,2007-11-05
2862,18964,2008-01-20
2863,5173,2008-04-15
2864,12091,2008-06-24
2865,8012,2007-12-13
2866,8306,2007-02-05
2867,14507,2008-07-11
2868,15691,2007-09-24
2869,1616,2007-01-21
2870,7694,2007-11-30
2871,15918,2007-08-05
2872,7039,2008-01-08
2873,3706,2007-08-25
2874,5578,2007-09-07
2875,3219,2008-01-07
2876,2033,2008-01-23
2877,12921,2007-11-29
2878,18722,2008-05-23
2879,7379,2008-01-29
2880,9111,2008-02-07
2881,13711,2006-02-09
2882,1441,2008-05-12
2883,4606,2007-09-26
2884,18468,2008-02-20
2885,9583,2007-08-12
2886,6972,2008-03-31
2887,17995,2008-05-16
2888,16483,2007-12-31
2889,1707,2006-01-14
2890,6736,2008-06-24
2891,16955,2008-03-03
2892,19105,2007-11-23
2893,15012,2006-10-12
2894,2764,2007-11-09
2895,16881,2008-02-28
2896,2083,2008-06-08
2897,8871,2008-02-07
2898,18388,2008-01-07
2899,16624,2005-12-02
2900,15628,2006-05-11
2901,15371,2008-06-12
2902,508,2007-04-12
2903,15162,2006-05-08
2904,17168,2008-02-04
2905,14309,2007-09-11
2906,5425,2007-11-27
2907,7687,2007-08-17
2908,1299,2007-09-04
2909,13800,2008-04-02
2910,11342,2006-05-11
2911,9825,2006-01-12
2912,13767,2008-01-18
2913,18535,2006-08-23
2914,14452,2007-09-29
2915,16765,2008-06-01
2916,6749,2007-12-26
2917,18377,2005-12-14
2918,16889,2006-06-10
2919,3633,2008-01-15
2920,18993,2008-03-26
2921,13913,2008-02-19
2922,1596,2008-04-09
2923,7462,2007-09-13
2924,17204,2008-04-29
2925,1975,2008-07-14
2926,10805,2007-10-22
2927,5924,2007-10-27
2928,4969,2008-02-12
2929,2491,2007-02-22
2930,9911,2008-01-26
2931,1227,2007-12-22
2932,16014,2007-08-14
2933,3076,2008-01-24
2934,6483,2006-06-12
2935,11730,2008-06-08
2936,4858,2008-06-11
2937,6663,2008-05-06
2938,13451,2007-12-14
2939,15605,2008-02-26
2940,7997,2006-02-06
2941,672,2008-06-07
2942,2810,2008-02-04
2943,17571,2007-12-28
2944,2891,2007-12-30
2945,13443,2007-01-15
2946,2310,2008-02-12
2947,2996,2007-11-10
2948,1363,2008-04-16
2949,5315,2007-08-18
2950,4972,2007-10-10
2951,2788,2006-10-30
2952,16758,2008-07-08
2953,15197,2008-03-04
2954,11905,2007-10-20
2955,7060,2008-05-02
2956,13444,2008-06-26
2957,17414,2007-11-25
2958,7478,2008-05-25
2959,2422,2008-04-19
2960,9502,2008-06-20
2961,12824,2008-01-19
2962,17673,2008-04-02
2963,9240,2007-02-03
2964,17390,2008-02-08
2965,3326,2006-07-05
2966,3511,2007-12-25
2967,3308,2007-12-18
2968,17268,2008-03-16
2969,15179,2007-11-12
2970,14419,2005-09-18
2971,7743,2007-10-24
2972,14953,2006-07-22
2973,16884,2007-01-01
2974,16807,2007-06-14
2975,7652,2007-03-14
2976,2706,2008-06-02
2977,2564,2007-12-19
2978,6314,2007-11-28
2979,15434,2007-10-14
2980,10962,2008-05-22
2981,12355,2007-06-17
2982,18014,2007-12-28
2983,12565,2007-09-11
2984,17109,2007-12-12
2985,17302,2008-06-28
2986,18746,2007-06-12
2987,14866,2007-10-31
2988,13342,2007-08-07
2989,2081,2007-12-10
2990,12065,2007-09-22
2991,7187,2008-01-20
2992,143,2006-12-05
2993,2304,2006-06-26
2994,19146,2007-10-09
2995,18035,2007-01-07
2996,1199,2007-09-04
2997,17285,2007-10-16
2998,9991,2007-10-03
2999,5621,2007-12-26
3000,275,2008-04-13
3001,7586,2008-02-21
3002,17203,2007-08-31
3003,6984,2008-04-20
3004,11772,2007-12-21
3005,6113,2008-01-31
3006,9475,2007-05-31
3007,503,2007-12-11
3008,7036,2007-06-29
3009,7800,2006-10-10
3010,2852,2006-11-12
3011,16854,2006-09-20
3012,8296,2008-06-17
3013,931,2008-03-23
3014,151,2006-05-23
3015,10938,2006-06-23
3016,13077,2007-08-21
3017,3131,2007-11-18
3018,11816,2008-01-30
3019,18670,2006-07-25
3020,9094,2008-01-29
3021,15826,2007-07-05
3022,17531,2008-06-20
3023,17745,2007-12-22
3024,3834,2007-11-26
3025,5365,2005-08-09
3026,7748,2008-06-08
3027,11627,2007-03-01
3028,18779,2007-10-12
3029,8701,2007-12-27
3030,11284,2008-06-20
3031,17807,2008-05-31
3032,1953,2007-08-17
3033,4711,2008-05-07
3034,13531,2008-07-25
3035,6707,2007-05-16
3036,8445,2006-07-16
3037,10714,2008-03-22
3038,6643,2007-10-20
3039,320,2007-08-17
3040,23,2006-05-17
3041,3503,2007-08-19
3042,16979,2007-12-18
3043,18699,2007-08-30
3044,16225,2006-06-05
3045,3123,2008-06-14
3046,18131,2008-03-17
3047,4610,2007-09-03
3048,1881,2008-03-28
3049,11133,2008-06-25
3050,12651,2008-05-01
3051,153,2007-09-19
3052,16712,2007-07-23
3053,19193,2007-09-19
3054,11301,2008-01-02
3055,19224,2008-03-01
3056,8002,2007-06-08
3057,5280,2005-12-31
3058,13696,2008-04-07
3059,3053,2007-10-28
3060,11030,2007-10-22
3061,14992,2006-11-15
3062,12519,2007-02-03
3063,9898,2008-06-19
3064,2906,2007-09-14
3065,13308,2008-05-25
3066,7595,2008-03-14
3067,6697,2007-12-14
3068,7784,2008-03-22
3069,18995,2008-06-30
3070,2256,2007-08-18
3071,16701,2007-11-24
3072,3265,2008-06-24
3073,16449,2007-05-13
3074,7325,2007-09-29
3075,11051,2007-09-26
3076,10349,2006-06-15
3077,7897,2008-05-07
3078,18434,2007-03-05
3079,8873,2007-01-25
3080,2863,2006-10-20
3081,9964,2006-07-05
3082,19130,2008-03-13
3083,2026,2007-10-13
3084,17126,2007-12-05
3085,19025,2006-06-30
3086,950,2007-04-26
3087,8298,2008-02-29
3088,14392,2008-03-09
3089,17160,2008-03-04
3090,16064,2005-09-14
3091,11507,2008-04-30
3092,7091,2007-11-27
3093,17201,2007-04-18
3094,16972,2008-04-15
3095,16844,2007-10-18
3096,4911,2008-02-14
3097,18771,2007-11-16
3098,2411,2007-08-23
3099,487,2008-05-13
3100,7190,2006-08-15
3101,1821,2007-12-30
3102,79,2006-07-19
3103,8050,2006-11-07
3104,14634,2007-12-20
3105,15765,2008-04-18
3106,13331,2008-06-07
3107,14998,2007-09-14
3108,1270,2008-06-05
3109,810,2007-11-24
3110,10162,2007-12-12
3111,4414,2006-07-23
3112,16736,2007-07-22
3113,13922,2008-04-22
3114,1917,2006-12-02
3115,12688,2006-08-04
3116,3663,2007-10-30
3117,15849,2006-05-03
3118,13251,2007-08-21
3119,697,2008-03-07
3120,6688,2007-07-22
3121,18698,2006-08-19
3122,12786,2007-09-30
3123,16918,2006-10-20
3124,344,2007-11-11
3125,10664,2008-01-28
3126,4116,2007-04-05
3127,4310,2006-12-04
3128,8805,2007-12-16
3129,12533,2008-06-07
3130,15477,2007-03-30
3131,3816,2005-12-15
3132,16833,2008-04-02
3133,1530,2008-04-25
3134,1280,2007-07-27
3135,6208,2007-08-15
3136,13013,2007-10-09
3137,16826,2006-02-24
3138,11129,2008-06-27
3139,18886,2008-03-17
3140,10197,2008-06-29
3141,10309,2007-08-14
3142,13624,2008-04-30
3143,5481,2008-03-23
3144,3226,2008-03-18
3145,764,2006-01-24
3146,4917,2006-06-19
3147,10420,2006-08-20
3148,13575,2007-03-05
3149,9244,2008-01-31
3150,8683,2007-10-02
3151,9147,2008-05-28
3152,1145,2007-01-16
3153,15716,2007-08-24
3154,16174,2008-01-30
3155,3802,2005-12-30
3156,14728,2007-08-05
3157,16375,2008-06-06
3158,16603,2008-01-26
3159,13635,2008-04-01
3160,8943,2008-04-09
3161,8073,2007-04-27
3162,2748,2008-01-02
3163,10476,2006-06-28
3164,10682,2008-02-27
3165,5140,2007-11-21
3166,15552,2008-07-18
3167,11014,2008-02-18
3168,4406,2007-08-11
3169,14381,2008-05-08
3170,4686,2008-05-16
3171,18501,2005-12-26
3172,17018,2007-08-12
3173,3823,2007-11-01
3174,11587,2008-02-29
3175,3925,2007-10-20
3176,1248,2007-11-11
3177,5731,2008-05-22
3178,4741,2005-09-06
3179,2860,2007-06-19
3180,9997,2008-04-13
3181,9123,2007-12-05
3182,2371,2006-11-27
3183,6586,2007-03-20
3184,6997,2006-05-27
3185,11826,2007-12-12
3186,5890,2008-02-27
3187,15835,2006-07-03
3188,10918,2008-05-11
3189,5942,2005-11-24
3190,14520,2008-03-25
3191,9022,2008-01-27
3192,11120,2008-02-10
3193,6950,2007-11-29
3194,10729,2007-02-28
3195,10839,2007-12-29
3196,5492,2007-10-19
3197,9387,2007-08-02
3198,3023,2007-09-02
3199,3397,2008-04-23
3200,11696,2007-08-20
3201,3990,2007-11-29
3202,7244,2007-10-15
3203,5059,2008-02-25
3204,7506,2007-10-06
3205,12827,2007-10-10
3206,18635,2007-06-14
3207,7611,2008-03-04
3208,15331,2007-08-02
3209,3201,2008-05-09
3210,4180,2008-03-23
3211,6979,2008-04-11
3212,16046,2006-11-14
3213,4755,2007-10-15
3214,16113,2007-12-24
3215,11941,2007-10-28
3216,11705,2007-12-15
3217,1203,2008-03-09
3218,618,2006-08-07
3219,8297,2007-10-02
3220,593,2007-08-01
3221,9595,2008-05-05
3222,11393,2007-08-25
3223,16346,2006-02-06
3224,18777,2007-10-03
3225,3425,2007-09-05
3226,15869,2008-01-14
3227,1721,2006-11-21
3228,8393,2008-06-15
3229,10741,2006-07-17
3230,7524,2007-09-04
3231,1626,2008-02-29
3232,9846,2008-03-27
3233,1637,2008-04-18
3234,8417,2007-10-20
3235,11036,2007-10-01
3236,15253,2008-04-10
3237,16924,2005-12-17
3238,971,2005-12-11
3239,9351,2008-02-15
3240,5336,2008-06-13
3241,14805,2007-07-21
3242,3605,2006-11-07
3243,18172,2008-07-01
3244,408,2007-03-12
3245,5387,2007-04-27
3246,11541,2007-10-24
3247,12143,2008-03-13
3248,14286,2007-08-31
3249,310,2005-09-08
3250,12747,2005-10-23
3251,4018,2008-01-09
3252,14877,2008-05-30
3253,1904,2008-06-12
3254,1647,2007-09-18
3255,6469,2007-02-16
3256,2331,2007-04-20
3257,15939,2008-01-22
3258,10351,2006-08-04
3259,6767,2007-09-05
3260,3599,2008-01-30
3261,13240,2007-09-25
3262,10393,2007-08-23
3263,2718,2008-01-28
3264,10180,2005-07-23
3265,12356,2008-06-14
3266,7393,2007-05-22
3267,14800,2005-09-09
3268,14196,2006-12-19
3269,15259,2007-05-14
3270,18274,2007-08-27
3271,18043,2008-01-06
3272,385,2005-10-02
3273,4678,2008-02-12
3274,9338,2007-10-20
3275,7699,2007-10-04
3276,4515,2007-12-16
3277,8504,2006-07-14
3278,3302,2007-09-06
3279,3107,2005-12-28
3280,12638,2008-03-04
3281,17767,2006-07-08
3282,18871,2007-11-30
3283,10511,2008-06-22
3284,6724,2008-01-19
3285,16996,2008-04-28
3286,15088,2006-07-12
3287,17107,2008-02-24
3288,4128,2005-09-21
3289,16096,2006-06-14
3290,18772,2007-08-20
3291,15663,2007-10-08
3292,2311,2007-04-26
3293,12255,2008-07-17
3294,16068,2006-11-03
3295,1933,2007-05-30
3296,10136,2008-05-26
3297,1193,2006-09-03
3298,18865,2008-07-28
3299,15387,2007-09-27
3300,1011,2008-04-09
3301,3030,2008-01-05
3302,12269,2007-06-16
3303,14085,2008-05-04
3304,8934,2005-12-21
3305,2586,2008-03-25
3306,13223,2008-02-21
3307,1935,2006-11-23
3308,10052,2007-11-30
3309,15964,2008-03-28
3310,156,2006-01-19
3311,2129,2005-12-25
3312,10019,2006-12-03
3313,13299,2007-08-26
3314,10002,2007-12-08
3315,4656,2006-08-19
3316,17445,2008-04-23
3317,14000,2006-05-05
3318,1257,2007-11-12
3319,10608,2008-02-10
3320,4957,2006-03-15
3321,1598,2008-02-19
3322,790,2008-03-20
3323,6134,2008-07-01
3324,12264,2007-12-27
3325,8621,2008-07-21
3326,8101,2006-10-07
3327,10176,2008-05-10
3328,1952,2007-12-03
3329,1422,2008-01-01
3330,1310,2007-06-11
3331,5427,2008-04-23
3332,17574,2008-03-29
3333,7397,2007-10-06
3334,8400,2006-05-03
3335,10092,2006-08-15
3336,19167,2007-10-06
3337,8000,2005-09-14
3338,7388,2005-07-19
3339,17298,2007-10-23
3340,1541,2008-06-06
3341,12490,2007-11-24
3342,17113,2005-10-10
3343,17128,2007-11-19
3344,2858,2005-08-22
3345,4980,2008-06-17
3346,2488,2005-10-20
3347,7312,2008-05-20
3348,3306,2007-09-12
3349,14553,2008-02-09
3350,5074,2006-09-12
3351,11323,2008-03-29
3352,15769,2006-07-17
3353,4605,2007-10-15
3354,16353,2008-02-06
3355,18240,2008-07-24
3356,18977,2006-10-30
3357,9299,2007-05-11
3358,8942,2008-01-26
3359,4266,2007-11-12
3360,5451,2007-12-07
3361,18651,2008-05-23
3362,14573,2005-11-04
3363,350,2007-08-18
3364,9563,2008-04-09
3365,17061,2007-02-09
3366,11951,2006-11-11
3367,17202,2008-06-05
3368,7152,2008-04-06
3369,14327,2008-06-02
3370,2661,2008-06-10
3371,12401,2008-02-10
3372,9591,2008-07-08
3373,18094,2007-06-30
3374,17938,2008-06-23
3375,15180,2007-09-13
3376,15404,2007-10-12
3377,3704,2008-01-05
3378,2050,2007-04-15
3379,3828,2006-12-17
3380,2194,2008-03-30
3381,16165,2005-09-15
3382,6484,2007-10-06
3383,8577,2008-02-24
3384,3336,2008-04-22
3385,7075,2008-07-27
3386,18372,2008-01-29
3387,9746,2008-02-12
3388,10680,2007-05-08
3389,14799,2006-06-30
3390,11876,2006-03-04
3391,1658,2007-12-18
3392,2636,2005-07-09
3393,14277,2008-02-26
3394,6601,2008-06-03
3395,12980,2005-07-12
3396,6961,2008-02-04
3397,5580,2006-03-16
3398,15991,2008-04-12
3399,2272,2007-04-17
3400,16672,2007-12-18
3401,1050,2006-06-23
3402,16852,2007-08-11
3403,8860,2007-12-31
3404,4598,2007-09-14
3405,7850,2007-10-17
3406,10221,2007-11-19
3407,14329,2008-03-09
3408,13284,2006-10-02
3409,11735,2006-05-13
3410,19200,2008-01-27
3411,18625,2007-05-30
3412,10468,2006-12-24
3413,3589,2007-08-07
3414,2682,2006-08-05
3415,10425,2008-03-08
3416,19162,2006-04-29
3417,2416,2007-10-27
3418,11572,2008-01-11
3419,8186,2005-08-25
3420,14389,2008-04-16
3421,13138,2006-12-09
3422,48,2008-06-21
3423,10190,2007-12-03
3424,8390,2006-03-24
3425,297,2007-08-12
3426,2157,2007-11-19
3427,14426,2006-09-02
3428,17266,2007-02-21
3429,8762,2007-11-12
3430,10559,2008-04-01
3431,13655,2007-12-31
3432,124,2007-10-21
3433,12560,2008-05-04
3434,12476,2008-06-16
3435,9056,2007-01-20
3436,68,2007-03-10
3437,9572,2008-04-01
3438,6112,2008-07-27
3439,12672,2008-01-10
3440,3448,2007-12-10
3441,1788,2007-06-27
3442,17624,2008-05-12
3443,14413,2006-10-04
3444,8157,2006-09-24
3445,13932,2006-04-15
3446,10870,2008-02-12
3447,11746,2007-11-18
3448,5321,2008-06-07
3449,5620,2008-04-18
3450,1501,2007-12-13
3451,14637,2008-01-10
3452,13744,2005-09-27
3453,148,2007-03-20
3454,6114,2007-08-04
3455,941,2007-04-18
3456,8916,2008-01-21
3457,2882,2006-02-08
3458,2229,2006-08-18
3459,2738,2008-06-18
3460,16379,2007-08-03
3461,11235,2008-06-21
3462,15794,2005-07-22
3463,9909,2007-08-24
3464,2363,2006-06-10
3465,3878,2008-02-21
3466,13937,2007-12-18
3467,835,2007-12-18
3468,7609,2007-11-20
3469,17492,2008-03-17
3470,9237,2008-04-12
3471,5663,2006-10-12
3472,1693,2007-06-23
3473,18232,2007-12-29
3474,18112,2007-11-18
3475,17759,2006-09-11
3476,3940,2007-06-09
3477,6462,2007-07-25
3478,6154,2007-12-01
3479,5299,2007-10-28
3480,7496,2006-05-01
3481,2144,2008-03-06
3482,361,2008-02-22
3483,1429,2005-11-14
3484,11503,2008-03-18
3485,11240,2007-05-22
3486,15372,2006-11-06
3487,15955,2007-06-24
3488,16395,2008-05-07
3489,6040,2007-09-16
3490,1200,2007-08-06
3491,16011,2007-01-22
3492,14885,2007-04-17
3493,9676,2007-10-25
3494,1865,2008-06-30
3495,14393,2008-04-14
3496,18937,2008-01-14
3497,5522,2007-11-15
3498,1475,2007-10-08
3499,1479,2007-10-21
3500,6052,2008-05-12
3501,17020,2008-01-22
3502,7551,2008-06-06
3503,3382,2007-05-12
3504,7730,2007-10-09
3505,3570,2007-08-28
3506,6848,2008-03-06
3507,15820,2007-11-06
3508,10383,2008-01-15
3509,8510,2006-04-12
3510,3623,2007-08-14
3511,5064,2007-06-03
3512,17006,2008-01-11
3513,14947,2008-04-06
3514,5165,2006-02-11
3515,17081,2007-09-14
3516,16513,2007-12-27
3517,17338,2006-03-07
3518,9763,2008-03-19
3519,3349,2006-12-02
3520,11692,2007-02-25
3521,15343,2008-04-16
3522,10278,2007-04-05
3523,9759,2008-04-10
3524,13375,2006-03-13
3525,15570,2008-04-05
3526,4965,2007-09-06
3527,12396,2007-09-02
3528,7497,2008-03-21
3529,221,2008-03-27
3530,7099,2006-04-17
3531,16666,2007-05-04
3532,15802,2007-08-09
3533,16792,2007-10-04
3534,6782,2008-03-22
3535,9367,2007-03-24
3536,9528,2005-07-15
3537,12350,2008-02-23
3538,19166,2006-12-27
3539,16866,2006-07-13
3540,207,2007-09-07
3541,8795,2006-12-22
3542,5007,2006-07-30
3543,6371,2007-12-24
3544,17869,2007-11-20
3545,5355,2007-07-19
3546,4737,2008-01-13
3547,12845,2008-01-18
3548,12103,2007-09-03
3549,6017,2008-02-17
3550,18401,2007-12-04
3551,2665,2007-12-30
3552,18876,2007-09-23
3553,2301,2005-09-27
3554,10375,2008-07-04
3555,17042,2007-11-17
3556,16954,2007-08-24
3557,15303,2008-05-01
3558,12606,2007-11-23
3559,18507,2008-05-12
3560,12011,2006-03-13
3561,10552,2008-01-23
3562,15265,2007-06-01
3563,10638,2007-10-25
3564,8256,2007-08-11
3565,8044,2006-09-18
3566,7065,2007-12-29
3567,5417,2008-04-22
3568,3601,2005-12-15
3569,9943,2005-10-12
3570,8972,2007-10-26
3571,18503,2007-12-27
3572,2875,2005-09-23
3573,904,2007-11-19
3574,11748,2008-04-25
3575,647,2008-06-23
3576,18773,2008-03-23
3577,18912,2007-01-05
3578,16768,2007-07-04
3579,8032,2008-02-26
3580,17294,2007-08-19
3581,13544,2007-10-25
3582,605,2007-03-10
3583,2951,2006-11-15
3584,3025,2006-06-18
3585,123,2007-10-04
3586,4798,2006-02-24
3587,5626,2007-10-25
3588,14540,2007-03-20
3589,11454,2007-07-01
3590,10979,2007-09-24
3591,669,2008-03-08
3592,12825,2008-06-18
3593,2680,2007-12-25
3594,18936,2008-01-15
3595,10485,2006-12-01
3596,10715,2007-02-15
3597,2413,2007-02-06
3598,5850,2008-01-15
3599,4765,2007-09-17
3600,14741,2008-06-07
3601,3502,2007-04-13
3602,6413,2008-05-13
3603,17039,2007-05-06
3604,3933,2008-04-03
3605,7526,2007-09-07
3606,10070,2007-10-19
3607,9434,2007-10-10
3608,17438,2008-01-28
3609,8799,2008-02-15
3610,15013,2007-10-23
3611,14521,2008-05-18
3612,9418,2008-05-14
3613,10627,2008-02-17
3614,15093,2008-06-08
3615,14672,2007-04-21
3616,5525,2008-06-30
3617,6729,2006-05-29
3618,17289,2006-07-14
3619,5371,2007-05-14
3620,2774,2007-05-27
3621,11848,2007-09-16
3622,649,2008-05-01
3623,6472,2008-05-05
3624,12210,2007-08-08
3625,12740,2008-03-11
3626,4469,2007-11-23
3627,14225,2007-12-13
3628,14569,2008-04-30
3629,1495,2006-07-05
3630,16421,2007-08-01
3631,8203,2006-10-20
3632,9157,2008-04-17
3633,2697,2008-01-19
3634,11793,2008-03-13
3635,10337,2008-02-20
3636,3476,2008-07-16
3637,16027,2008-04-09
3638,13622,2008-01-05
3639,12993,2008-05-22
3640,11887,2008-07-03
3641,13796,2008-06-22
3642,10095,2007-08-18
3643,15504,2006-11-26
3644,1698,2008-01-09
3645,10904,2005-07-27
3646,2568,2008-04-23
3647,2103,2006-04-23
3648,7817,2008-01-26
3649,16478,2007-03-19
3650,665,2007-02-20
3651,3523,2008-04-06
3652,13756,2008-06-27
3653,1937,2005-08-13
3654,14973,2006-11-27
3655,2100,2006-02-17
3656,18696,2007-05-02
3657,3692,2008-02-06
3658,5944,2008-01-31
3659,14820,2007-08-30
3660,8077,2007-06-06
3661,14318,2007-12-31
3662,9743,2006-10-13
3663,12656,2008-04-08
3664,10945,2007-11-25
3665,4066,2007-08-05
3666,1807,2008-04-25
3667,897,2008-03-25
3668,5812,2007-05-02
3669,18726,2008-03-21
3670,6051,2008-03-25
3671,13060,2008-05-08
3672,7421,2007-08-24
3673,3491,2007-12-29
3674,12530,2008-02-27
3675,12681,2006-03-08
3676,11165,2008-05-29
3677,14107,2007-12-22
3678,11784,2008-03-29
3679,16949,2005-07-07
3680,915,2008-01-16
3681,2518,2007-08-19
3682,3807,2006-01-08
3683,14137,2008-03-21
3684,11463,2006-12-12
3685,4902,2007-11-09
3686,14602,2007-08-12
3687,17632,2007-11-26
3688,8688,2007-08-19
3689,13874,2006-02-01
3690,14870,2006-05-20
3691,19187,2008-07-07
3692,9088,2008-06-24
3693,10025,2007-09-08
3694,8737,2008-03-10
3695,8495,2006-08-18
3696,3109,2005-10-09
3697,14477,2007-11-23
3698,17459,2006-05-04
3699,14620,2008-03-09
3700,6519,2008-01-18
3701,11148,2008-04-18
3702,5125,2007-08-06
3703,18797,2007-11-09
3704,1853,2008-07-28
3705,5899,2007-12-26
3706,5753,2008-05-30
3707,16861,2006-06-06
3708,5120,2008-01-13
3709,5547,2007-12-08
3710,13733,2007-03-28
3711,14245,2006-08-17
3712,11478,2007-03-20
3713,7149,2007-12-15
3714,9204,2007-09-02
3715,4022,2007-08-26
3716,1238,2007-12-17
3717,18342,2008-04-17
3718,12330,2008-05-21
3719,16630,2008-05-01
3720,4880,2007-11-23
3721,18192,2008-04-02
3722,3701,2007-08-09
3723,7240,2007-12-11
3724,3165,2006-04-14
3725,12004,2007-10-02
3726,17378,2007-09-16
3727,16514,2007-11-17
3728,13836,2008-02-21
3729,8447,2007-09-13
3730,3092,2006-05-09
3731,11261,2007-12-29
3732,4795,2008-07-06
3733,13178,2008-02-05
3734,11060,2007-06-19
3735,15005,2007-10-14
3736,18688,2008-07-16
3737,13067,2007-08-10
3738,14212,2008-04-09
3739,4968,2006-09-17
3740,7723,2008-02-29
3741,15912,2007-11-30
3742,7249,2008-01-30
3743,16112,2007-02-03
3744,17797,2008-06-22
3745,18368,2006-12-05
3746,5100,2008-03-30
3747,3056,2007-08-23
3748,17815,2007-11-12
3749,16795,2005-11-27
3750,1288,2005-11-04
3751,19122,2008-01-30
3752,2127,2008-05-17
3753,3887,2008-05-01
3754,15693,2006-02-22
3755,11226,2007-08-28
3756,12828,2008-04-13
3757,9201,2008-02-06
3758,15792,2007-06-19
3759,7238,2008-04-23
3760,8985,2007-01-16
3761,13585,2007-10-24
3762,4013,2008-05-20
3763,147,2007-11-04
3764,2753,2007-01-28
3765,9802,2007-05-21
3766,9285,2005-12-15
3767,6339,2006-12-12
3768,6615,2007-09-22
3769,8189,2008-03-20
3770,16160,2006-05-24
3771,18599,2007-12-05
3772,3908,2007-09-12
